"ID","Age","DistanceFromHome","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravel","Education","EnvironmentSatisfaction","JobInvolvement","JobLevel","JobSatisfaction","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","WorkLifeBalance","Department.Human Resources","Department.Research & Development","Department.Sales","EducationField.Human Resources","EducationField.Life Sciences","EducationField.Marketing","EducationField.Medical","EducationField.Other","EducationField.Technical Degree","Gender.Female","Gender.Male","JobRole.Healthcare Representative","JobRole.Human Resources","JobRole.Laboratory Technician","JobRole.Manager","JobRole.Manufacturing Director","JobRole.Research Director","JobRole.Research Scientist","JobRole.Sales Executive","JobRole.Sales Representative","MaritalStatus.Divorced","MaritalStatus.Married","MaritalStatus.Single","OverTime.No","OverTime.Yes"
1669,29,5,4187,1,13,10,3,10,0,0,9,1,3,1,2,2,2,3,2,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
355,31,29,3479,0,11,6,2,5,4,1,4,2,2,3,2,1,2,3,2,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
566,19,2,2564,1,12,1,3,1,0,0,0,1,2,1,2,1,4,3,3,0,4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
86,45,7,9724,2,17,25,2,1,0,0,0,1,3,2,3,3,1,3,3,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1614,36,12,4663,9,12,7,2,3,2,1,1,1,4,3,3,2,3,3,2,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
373,36,6,3210,0,11,16,4,15,13,10,11,1,3,4,3,1,4,3,3,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
286,36,18,2153,1,13,8,2,8,1,1,7,2,1,2,3,1,4,3,1,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
202,40,26,5605,1,11,20,2,20,7,2,13,2,3,2,3,2,2,3,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
258,51,3,13734,3,18,21,6,7,7,1,0,1,3,4,3,4,2,3,3,0,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
73,33,1,13458,1,12,15,1,15,14,8,12,2,2,1,3,3,4,3,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1157,33,9,8224,0,17,6,3,5,2,0,3,1,4,1,3,2,1,3,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1569,35,2,2074,1,12,1,2,1,0,0,0,1,3,1,3,1,1,3,4,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
159,30,23,2613,1,25,10,2,10,7,0,9,2,3,1,1,1,3,4,3,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1665,54,22,17426,3,25,36,6,10,8,4,7,1,5,2,3,4,3,4,3,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2061,36,23,2571,4,17,17,3,5,2,0,3,2,2,3,4,2,4,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
639,24,23,2725,1,11,6,3,6,5,1,4,1,3,2,4,1,4,3,2,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
139,37,2,5163,5,14,17,2,1,0,0,0,0,2,3,2,2,4,3,4,1,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
832,40,16,5094,6,14,10,6,1,0,0,0,2,4,1,2,2,3,3,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1976,42,23,4332,1,12,20,2,20,9,3,7,0,2,4,2,2,3,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
11,30,24,2693,1,22,1,2,1,0,0,0,1,1,4,3,1,3,4,2,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1745,30,2,4968,0,16,10,2,9,7,0,7,2,4,4,2,1,1,3,4,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
389,55,20,5415,3,19,12,4,10,7,0,8,1,2,2,3,2,4,3,4,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
321,59,6,2267,8,17,7,2,2,2,2,2,1,2,2,3,1,3,3,4,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
551,42,28,4523,0,11,7,4,6,5,0,4,2,4,4,2,2,4,3,4,3,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
722,32,10,5396,1,12,10,2,10,7,0,8,1,3,4,3,2,4,3,4,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1633,39,4,5042,0,13,10,2,9,2,3,8,2,3,1,3,2,3,3,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
352,40,2,19436,0,19,22,5,21,7,3,9,1,2,1,3,5,3,3,4,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
119,40,1,13503,1,22,22,3,22,3,11,11,2,4,3,2,4,2,4,4,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
882,32,1,2314,0,12,4,2,3,0,0,2,0,3,4,3,1,4,3,2,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1727,46,13,5562,6,14,19,3,10,7,0,9,1,4,3,3,2,2,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
269,35,2,4425,5,11,10,5,6,2,1,2,2,3,2,3,2,2,3,4,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1667,35,12,4581,3,24,13,2,11,9,6,7,2,4,4,3,2,4,4,1,0,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
939,33,1,2799,3,11,6,1,3,2,0,2,1,4,3,2,1,1,3,2,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1250,54,3,17779,3,14,36,2,10,9,0,9,1,3,4,3,4,4,3,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
710,29,1,2720,1,18,10,5,10,7,2,8,2,4,2,1,1,4,3,4,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
281,40,19,2741,8,15,15,2,7,2,3,7,1,2,3,3,2,4,3,3,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
428,33,5,11878,6,11,12,2,10,6,8,8,2,4,4,3,3,2,3,2,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
199,41,10,17181,4,13,21,2,7,6,7,7,2,3,4,2,4,1,3,2,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1642,44,1,5743,4,11,14,3,10,7,0,2,2,5,1,3,2,4,3,3,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
549,60,7,19566,5,11,33,5,29,8,11,10,1,3,1,3,5,1,3,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
430,43,10,2455,0,19,9,5,8,7,1,7,2,4,3,3,1,4,3,1,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1235,32,2,4998,4,14,10,2,8,7,0,7,2,2,4,3,2,3,3,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1599,43,27,4876,5,12,8,0,6,4,0,2,1,3,4,4,1,2,3,3,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1933,28,13,9854,3,11,6,0,2,0,2,2,1,2,4,3,2,3,3,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1027,27,2,4227,0,18,4,2,3,2,2,2,1,4,1,3,2,4,3,2,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
786,34,2,6274,1,22,6,5,6,5,1,4,1,3,4,3,2,4,4,3,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
840,49,11,7654,1,18,9,3,9,8,7,7,1,3,3,3,3,4,3,1,2,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
80,50,7,18740,5,12,29,2,27,3,13,8,1,2,2,2,5,3,3,4,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1826,35,23,2705,0,16,6,2,5,4,0,3,1,4,2,1,1,3,3,2,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
638,49,18,19502,1,17,31,5,31,9,0,9,1,4,4,2,5,3,3,3,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
653,31,6,5460,4,22,13,4,7,7,5,7,1,4,1,4,2,4,4,4,2,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1802,40,2,3377,4,17,7,5,4,3,0,2,1,2,3,3,1,1,3,4,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
150,24,18,2774,0,12,6,2,5,3,1,2,1,1,2,3,1,3,3,3,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2038,32,2,2439,1,14,4,4,4,2,1,2,1,3,4,3,1,1,3,4,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1560,33,8,6392,2,13,8,6,2,2,2,2,1,4,1,3,2,1,3,4,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1233,60,7,5220,0,18,12,3,11,7,1,9,1,4,2,4,2,4,3,2,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
529,37,25,4449,3,15,15,2,13,11,10,7,0,5,2,3,2,3,3,1,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
659,42,2,4089,1,13,10,4,10,2,2,2,1,4,3,3,2,4,3,2,2,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7,27,2,3468,9,12,6,3,2,2,2,2,1,1,1,3,1,2,3,4,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1583,38,16,4198,2,12,8,5,3,2,1,2,1,3,2,3,2,2,3,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
309,59,3,2177,3,17,7,6,1,0,0,0,1,3,3,2,1,4,3,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1740,40,7,19833,1,14,21,3,21,8,12,8,1,4,2,3,5,2,3,2,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1040,50,1,6347,0,12,19,3,18,7,0,13,0,3,4,3,2,3,3,1,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
975,35,18,4601,1,16,5,3,5,2,1,0,1,3,3,3,2,3,3,2,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
785,47,27,6397,4,12,8,2,5,4,1,3,2,2,2,4,2,3,3,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1537,31,3,4084,1,12,7,2,7,2,7,7,2,3,4,3,1,3,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
793,29,27,4335,4,12,11,3,8,7,1,1,1,3,2,3,2,3,3,1,1,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1607,32,5,3312,3,17,6,3,3,2,0,2,1,4,2,4,1,4,3,4,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
732,60,16,5405,8,14,10,1,2,2,2,2,1,4,1,3,2,1,3,4,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1082,28,24,8722,1,12,10,2,10,7,1,9,0,2,2,2,3,1,3,1,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1935,56,11,5380,4,16,6,3,0,0,0,0,1,5,4,2,2,1,3,3,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
425,45,7,5210,1,18,24,2,24,9,9,11,2,3,1,3,3,1,3,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
55,26,25,2293,1,12,1,2,1,0,0,1,1,3,1,1,1,3,3,3,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1448,41,5,2127,2,12,7,5,4,2,0,3,1,5,2,4,1,3,3,1,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2054,29,28,3785,1,14,5,3,5,4,0,4,1,4,4,2,1,1,3,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1701,34,19,2929,1,12,10,3,10,9,8,7,1,3,2,2,1,4,3,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
244,46,1,10453,1,25,24,2,24,13,15,7,1,2,2,3,3,1,4,3,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1474,40,2,2345,2,14,8,3,3,1,1,2,1,3,3,3,1,3,3,3,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1477,33,7,4373,0,14,5,2,4,3,0,3,2,3,4,3,2,1,3,1,2,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
465,23,26,2904,1,12,4,2,4,2,0,2,1,1,3,3,1,4,3,3,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1698,33,21,2028,1,18,14,6,14,11,2,13,1,3,2,4,1,2,3,4,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1184,34,1,5343,0,20,14,3,13,9,4,9,2,3,4,2,2,1,4,3,0,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
964,40,9,3617,8,14,3,2,1,1,0,0,2,4,4,3,1,2,3,4,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
538,25,3,4031,5,13,6,5,2,2,0,2,1,3,1,3,1,1,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1908,36,17,5507,2,16,12,1,4,2,1,3,1,2,3,2,2,2,3,3,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
143,25,7,2889,1,11,2,2,2,2,2,1,1,1,4,2,1,4,3,3,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1420,49,28,4284,3,20,20,2,4,3,1,3,2,2,1,2,2,1,4,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1659,36,7,2013,2,11,15,4,4,3,1,3,1,3,1,3,1,2,3,3,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1582,38,14,9924,0,11,10,3,9,8,7,7,1,3,3,3,2,2,3,4,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1037,26,29,4969,8,18,7,6,2,2,2,2,0,2,2,1,2,1,3,4,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1631,37,19,5768,3,17,9,2,4,3,0,2,1,3,3,3,2,3,3,1,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1480,42,9,3673,1,13,12,3,12,9,5,8,2,2,1,3,1,4,3,3,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
802,37,10,2782,0,13,6,3,5,3,4,3,1,1,4,3,1,1,3,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1747,30,8,2180,6,11,6,0,4,2,1,2,2,3,3,2,1,4,3,3,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1966,32,5,9679,8,24,8,1,1,0,0,0,1,4,4,2,2,4,4,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1270,23,1,1223,1,22,1,2,1,0,0,1,1,2,4,3,1,3,4,4,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
423,31,5,4821,0,12,6,4,5,2,0,3,1,4,3,3,1,4,3,3,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
351,42,2,2593,0,11,10,4,9,6,7,8,1,3,4,2,1,1,3,3,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1552,40,8,4069,3,18,8,2,2,2,2,2,0,2,4,3,2,4,3,3,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1246,44,2,2011,1,13,10,5,10,5,7,7,1,1,1,4,1,4,3,4,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2065,49,2,5390,2,14,17,3,9,6,0,8,2,3,4,2,2,2,3,4,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
349,29,20,6931,2,14,10,2,3,2,0,2,1,2,4,3,2,4,3,4,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
381,35,22,11996,7,18,10,6,7,7,6,2,1,3,2,4,3,2,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
560,26,23,2886,1,22,3,3,3,2,0,2,1,3,1,3,1,4,4,2,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1753,29,1,6294,8,12,10,5,3,2,0,2,2,3,4,4,2,3,3,4,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1321,30,17,11916,1,23,9,2,9,1,0,8,1,4,2,3,3,1,4,4,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
424,31,2,6410,3,12,9,1,2,2,1,0,1,3,1,2,2,1,3,4,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
910,33,3,2277,3,11,7,4,4,3,0,3,1,2,4,3,1,2,3,3,1,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
468,42,23,15992,2,14,16,2,1,0,0,0,1,5,1,3,4,4,3,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1412,35,18,9362,2,11,10,2,2,2,2,2,2,2,3,3,3,4,3,3,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1573,38,2,4855,4,11,7,2,5,2,1,4,1,3,3,3,2,2,3,1,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1606,50,20,11245,2,15,32,3,30,8,12,13,2,5,2,3,4,3,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
75,35,23,4014,3,15,4,3,2,2,2,2,1,4,3,3,1,1,3,3,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1835,38,2,5405,2,20,20,4,4,2,0,3,1,4,2,1,2,4,4,1,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
868,37,16,6334,4,19,9,2,1,0,0,0,1,4,4,2,2,3,3,4,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1878,22,7,2472,1,23,1,2,1,0,0,0,1,1,4,3,1,2,4,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1053,26,2,2042,6,14,6,2,3,2,1,2,2,3,1,3,1,1,3,2,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1449,40,9,3975,3,11,11,2,8,7,0,7,0,4,3,3,2,3,3,3,2,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1201,53,7,18606,3,18,26,6,7,7,4,7,1,2,4,3,5,3,3,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
477,42,2,6781,3,23,14,6,1,0,0,0,1,4,1,2,2,4,4,2,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1289,34,11,4490,4,11,14,5,10,9,1,8,2,3,3,2,2,2,3,4,2,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
134,32,1,2956,1,13,1,2,1,0,0,0,1,1,4,3,1,1,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1744,45,4,9756,4,21,9,2,5,0,0,3,1,3,3,1,3,3,4,3,2,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2016,32,1,10422,1,19,14,3,14,10,5,7,1,4,3,3,3,4,3,3,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
421,38,25,12061,3,17,19,2,10,8,0,1,1,2,1,2,3,2,3,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
391,37,1,2115,1,12,17,3,17,12,5,7,1,3,4,3,1,4,3,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
312,29,1,7918,1,14,11,5,11,10,4,1,2,1,2,3,3,4,3,4,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
999,41,9,19419,2,17,21,2,18,16,0,11,2,3,1,3,5,3,3,2,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
475,30,25,4736,7,12,4,2,2,2,2,2,0,2,4,3,2,3,3,2,1,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1494,24,9,3172,2,11,4,2,0,0,0,0,2,3,2,3,1,1,3,3,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
296,51,8,12490,5,16,16,5,10,9,4,7,1,4,2,2,3,2,3,4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1967,31,26,5617,1,11,10,4,10,7,0,8,2,4,1,3,2,4,3,3,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
852,44,4,5933,9,12,10,2,5,2,2,3,1,3,4,3,2,2,3,4,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
129,28,4,4221,1,15,5,3,5,4,0,4,0,3,2,3,2,3,3,2,0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
271,38,2,6553,9,14,14,3,1,0,0,0,1,4,4,3,2,3,3,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1226,20,21,2678,1,17,2,2,2,1,2,2,1,3,3,4,1,4,3,4,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
942,35,21,4014,1,25,10,2,10,6,0,7,1,1,4,3,2,4,4,4,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1839,18,14,1514,1,16,0,4,0,0,0,0,0,3,2,3,1,3,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1042,36,16,2743,1,16,18,1,17,13,15,14,1,4,3,4,1,1,3,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
656,37,2,9602,4,11,17,3,3,0,1,0,1,3,4,3,2,3,3,3,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1018,26,2,5472,1,12,8,2,8,7,1,3,1,2,4,4,2,4,3,2,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
